country,Region,lat,long,displayName,layerName,layerTitle,year,value,study.Id,site.number,site,study.start,study.end,marker.type,tested,present,Mixed.present,author,publication.year,publication.URL,title,notes,pubmed.Id,drug,marker.group,percentage,included.or.excluded,PR,Prev_DR
Papua New Guinea,Oceania,-3.58,143.65,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.000028651205866481178,16620743,0,Wewak,2002,2003,pfmdr1 86Y,113,96,97,Mita T,2006,http://www.ncbi.nlm.nih.gov/pubmed/16620743,In vitro data available.,16620743,Role of pfmdr1 mutations on chloroquine resistance in Plasmodium falciparum isolates with pfcrt K76T from Papua New Guinea.,Amodiaquine,pfmdr1 86Y,86,NA,0.00286512058664811,84.95575221238938
Papua New Guinea,Oceania,-4.46,143.22,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.014887833036482334,20053293,4,"South Wosera_x000d_
South Wosera",2003,2003,pfmdr1 86Y,106,105,106,Marfurt J,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2820042&tool=pmcentrez&rendertype=abstract,NA,20053293,Plasmodium falciparum resistance to anti-malarial drugs in Papua New Guinea: evaluation of a community-based approach for the molecular monitoring of resistance.,Amodiaquine,pfmdr1 86Y,100,NA,1.4887833036482334,99.05660377358492
Papua New Guinea,Oceania,-4.46,144.82,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.057814985513687134,20053293,1,Karimui,2003,2003,pfmdr1 86Y,93,93,93,Marfurt J,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2820042&tool=pmcentrez&rendertype=abstract,"Clinical data of AQ, CQ+SP",20053293,Plasmodium falciparum resistance to anti-malarial drugs in Papua New Guinea: evaluation of a community-based approach for the molecular monitoring of resistance.,Amodiaquine,pfmdr1 86Y,100,NA,5.781498551368713,100
Papua New Guinea,Oceania,-4.46,144.82,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.057814985513687134,18423045,0,"Karimui, South Wosera",2003,2004,pfmdr1 86Y,174,150,159,Marfurt J,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2377269&tool=pmcentrez&rendertype=abstract,Clinical AQ+SP data and post-treatment genoty,18423045,The usefulness of twenty-four molecular markers in predicting treatment outcome with combination therapy of amodiaquine plus sulphadoxine-pyrimethamine against falciparum malaria in Papua New Guinea.,Amodiaquine,pfmdr1 86Y,91,NA,5.781498551368713,86.20689655172413
Papua New Guinea,Oceania,-4.98,145.78,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.000167701713507995,20053293,6,North Coast Madang,2004,2004,pfmdr1 86Y,119,76,88,Marfurt J,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2820042&tool=pmcentrez&rendertype=abstract,NA,20053293,Plasmodium falciparum resistance to anti-malarial drugs in Papua New Guinea: evaluation of a community-based approach for the molecular monitoring of resistance.,Amodiaquine,pfmdr1 86Y,74,NA,0.0167701713507995,63.86554621848739
Papua New Guinea,Oceania,-4.46,143.22,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.01453348807990551,20053293,5,South Wosera,2004,2004,pfmdr1 86Y,95,86,90,Marfurt J,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2820042&tool=pmcentrez&rendertype=abstract,NA,20053293,Plasmodium falciparum resistance to anti-malarial drugs in Papua New Guinea: evaluation of a community-based approach for the molecular monitoring of resistance.,Amodiaquine,pfmdr1 86Y,100,NA,1.453348807990551,90.52631578947368
Papua New Guinea,Oceania,-4.46,144.82,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.057948313653469086,20053293,2,Karimui,2004,2004,pfmdr1 86Y,70,70,70,Marfurt J,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2820042&tool=pmcentrez&rendertype=abstract,NA,20053293,Plasmodium falciparum resistance to anti-malarial drugs in Papua New Guinea: evaluation of a community-based approach for the molecular monitoring of resistance.,Amodiaquine,pfmdr1 86Y,100,NA,5.794831365346909,100
Papua New Guinea,Oceania,-4.32,143.05,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.0011075488291680813,21078925,0,"East Sepik Province, Madang",2005,2007,pfmdr1 86Y,241,219,219,Wong RPM,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3028775&tool=pmcentrez&rendertype=abstract,Post-treatment genotypes,21078925,Molecular assessment of Plasmodium falciparum resistance to antimalarial drugs in Papua New Guinea using an extended ligase detection reaction fluorescent microsphere assay.,Amodiaquine,pfmdr1 86Y,91,NA,0.11075488291680811,90.8713692946058
Papua New Guinea,Oceania,-4.46,144.82,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.05072769150137901,20053293,3,Karimui,2005,2005,pfmdr1 86Y,128,128,128,Marfurt J,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2820042&tool=pmcentrez&rendertype=abstract,NA,20053293,Plasmodium falciparum resistance to anti-malarial drugs in Papua New Guinea: evaluation of a community-based approach for the molecular monitoring of resistance.,Amodiaquine,pfmdr1 86Y,100,NA,5.072769150137901,100
Sao Tome and Principe,Central Africa,0.33,6.73,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.6000000238418579,17313506,0,Sao Tomé,2004,2004,pfmdr1 86Y,70,15,25,Ferreira ID,2007,http://www.ncbi.nlm.nih.gov/pubmed/17313506,"In vitro data on AQ, ARM and AS available.",17313506,"In vitro assessment of artesunate, artemether and amodiaquine susceptibility and molecular analysis of putative resistance-associated mutations of Plasmodium falciparum from São Tomé and Príncipe.",Amodiaquine,pfmdr1 86Y,36,NA,60.00000238418579,21.428571428571427
Senegal,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.026827603578567505,22706959,2,Pikine,2001,2001,pfmdr1 86Y,53,13,13,Ly O,2012,http://www.ncbi.nlm.nih.gov/pubmed/22706959,In vitro data,22706959,"Evolution of the pfcrt T76 and pfmdr1 Y86 markers and chloroquine susceptibility 8 years after cessation of chloroquine use in Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,41,NA,2.6827603578567505,24.528301886792452
Senegal,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.0268393624573946,22706959,3,Pikine,2002,2002,pfmdr1 86Y,79,30,30,Ly O,2012,http://www.ncbi.nlm.nih.gov/pubmed/22706959,NA,22706959,"Evolution of the pfcrt T76 and pfmdr1 Y86 markers and chloroquine susceptibility 8 years after cessation of chloroquine use in Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,41,NA,2.68393624573946,37.9746835443038
Senegal,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.041625577956438065,22706959,4,Pikine,2003,2003,pfmdr1 86Y,70,29,29,Ly O,2012,http://www.ncbi.nlm.nih.gov/pubmed/22706959,NA,22706959,"Evolution of the pfcrt T76 and pfmdr1 Y86 markers and chloroquine susceptibility 8 years after cessation of chloroquine use in Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,41,NA,4.1625577956438065,41.42857142857143
Senegal,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.030653785914182663,22706959,5,Pikine,2004,2004,pfmdr1 86Y,79,21,21,Ly O,2012,http://www.ncbi.nlm.nih.gov/pubmed/22706959,NA,22706959,"Evolution of the pfcrt T76 and pfmdr1 Y86 markers and chloroquine susceptibility 8 years after cessation of chloroquine use in Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,41,NA,3.0653785914182663,26.582278481012654
Senegal,West Africa,14.75,-17.4,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.027869854122400284,22706959,6,Pikine,2005,2005,pfmdr1 86Y,98,19,19,Ly O,2012,http://www.ncbi.nlm.nih.gov/pubmed/22706959,NA,22706959,"Evolution of the pfcrt T76 and pfmdr1 Y86 markers and chloroquine susceptibility 8 years after cessation of chloroquine use in Pikine, Senegal.",Amodiaquine,pfmdr1 86Y,41,NA,2.7869854122400284,19.387755102040817
Solomon Islands,Oceania,-8,159,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.41563132405281067,20925934,0,Tetere,2004,2005,pfmdr1 86Y,62,62,62,Ballif M,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2959069&tool=pmcentrez&rendertype=abstract,Asymptomatic,20925934,Monitoring of malaria parasite resistance to chloroquine and sulphadoxine-pyrimethamine in the Solomon Islands by DNA microarray technology.,Amodiaquine,pfmdr1 86Y,100,NA,41.56313240528107,100
South Sudan,East Africa,4.84,31.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.36875471472740173,13677373,0,NA,2001,2001,pfmdr1 86Y,84,16,16,Ochong EO,2003,http://www.ncbi.nlm.nih.gov/pubmed/13677373,Clinical CQ and AQ data available.,13677373,Short report: association between chloroquine and amodiaquine resistance and allelic variation in the Plasmodium falciparum multiple drug resistance 1 gene and the chloroquine resistance transporter gene in isolates from the upper Nile in southern Sudan.,Amodiaquine,pfmdr1 86Y,19,NA,36.87547147274017,19.047619047619047
Sudan,East Africa,14.04,35.39,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.11169310659170151,16336938,0,Gedarif Hospital,2000,2001,pfmdr1 86Y,99,71,76,Giha HA,2006,http://www.ncbi.nlm.nih.gov/pubmed/16336938,Stratification of genotypes in mild vs. Sever,16336938,Drug resistance-virulence relationship in Plasmodium falciparum causing severe malaria in an area of seasonal and unstable transmission.,Amodiaquine,pfmdr1 86Y,77,NA,11.16931065917015,71.71717171717171
Sudan,East Africa,15.62,32.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.009619023650884628,16171768,2,Haj Yousif,2001,2001,pfmdr1 86Y,78,67,72,Tagelsir N,2006,http://www.ncbi.nlm.nih.gov/pubmed/16171768,Clinical CQ data available.,16171768,High frequency of Plasmodium falciparum PfCRT K76T and PfpghN86Y in patients clearing infection after chloroquine treatment in the Sudan.,Amodiaquine,pfmdr1 86Y,92,NA,0.9619023650884628,85.8974358974359
Sudan,East Africa,14.03,35.38,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.08362725377082825,16171768,1,Gadaref,2001,2001,pfmdr1 86Y,81,58,75,Tagelsir N,2006,http://www.ncbi.nlm.nih.gov/pubmed/16171768,Clinical CQ data available.,16171768,High frequency of Plasmodium falciparum PfCRT K76T and PfpghN86Y in patients clearing infection after chloroquine treatment in the Sudan.,Amodiaquine,pfmdr1 86Y,93,NA,8.362725377082825,71.60493827160494
Sudan,East Africa,9.54,30.41,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.181036576628685,14641841,0,Akuem,2002,2002,pfmdr1 86Y,95,28,34,Anderson TJC,2003,http://www.ncbi.nlm.nih.gov/pubmed/14641841,NA,14641841,Molecular assessment of drug resistance in Plasmodium falciparum from Bahr El Gazal province,Amodiaquine,pfmdr1 86Y,36,NA,18.1036576628685,29.47368421052631
Sudan,East Africa,11.75,30.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.07291845232248306,20212335,0,Nuba Montains,2003,2004,pfmdr1 86Y,160,143,147,Yusuf RU,2010,http://www.jidc.org/index.php/journal/article/view/20212335,"Clinical data AS+SP, AQ+SP",20212335,The effect of point mutations in dihydrofolate reductase genes and multidrug resistance gene 1-86 on treatment of falciparum malaria in Sudan.,Amodiaquine,pfmdr1 86Y,92,NA,7.291845232248306,89.375
Tanzania,East Africa,-5.18,38.79,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.6284679770469666,17194834,0,Muheza,2002,2004,pfmdr1 86Y,190,158,177,Humphreys GS,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1803116&tool=pmcentrez&rendertype=abstract,"Clinical AQ, AQ+SP, ASAQ, AL data and post-tr",17194834,Amodiaquine and artemether-lumefantrine select distinct alleles of the Plasmodium falciparum mdr1 gene in Tanzanian children treated for uncomplicated malaria.,Amodiaquine,pfmdr1 86Y,93,NA,62.846797704696655,83.15789473684211
Tanzania,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.317466139793396,17467344,2,NA,2002,2003,pfmdr1 86Y,224,168,168,Holmgren G,2007,http://www.ncbi.nlm.nih.gov/pubmed/17467344,Clinical ASAQ data and post-treatment genotyp,17467344,Selection of pfmdr1 mutations after amodiaquine monotherapy and amodiaquine plus artemisinin combination therapy in East Africa.,Amodiaquine,pfmdr1 86Y,77,I,31.7466139793396,75
Tanzania,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.317466139793396,16163624,0,"Micheweni, Kivunge",2002,2003,pfmdr1 86Y,443,335,335,Mårtensson A,2005,http://www.ncbi.nlm.nih.gov/pubmed/16163624,Clinical AS+AQ and AL data and post-treatment,16163624,Efficacy of artesunate plus amodiaquine versus that of artemether-lumefantrine for the treatment of uncomplicated childhood Plasmodium falciparum malaria in Zanzibar,Amodiaquine,pfmdr1 86Y,76,I,31.7466139793396,75.62076749435666
Tanzania,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.317466139793396,15717281,0,"Micheweni, Kivunge",2002,2003,pfmdr1 86Y,189,140,160,Sisowath C,2005,http://www.ncbi.nlm.nih.gov/pubmed/15717281,Post-treatment (AL) genotype data available.,15717281,In vivo selection of Plasmodium falciparum pfmdr1 86N coding alleles by artemether-lumefantrine (Coartem).,Amodiaquine,pfmdr1 86Y,85,NA,31.7466139793396,74.07407407407408
Tanzania,East Africa,-5.16,38.44,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.3398488759994507,22144430,1,Korogwe,2003,2003,pfmdr1 86Y,148,104,118,"Thomsen TT, Ishengoma DS, Mmbando BP, Lusingu JP, Vestergaard LS, Theander TG, Lemnge MM, Bygbjerg IC, Alifrangis M",2011,http://www.ncbi.nlm.nih.gov/pubmed/?term=22144430,CROSS-SECTIONAL STUDY,22144430,Prevalence of single nucleotide polymorphisms in the Plasmodium falciparum multidrug resistance gene (Pfmdr-1) in Korogwe District in Tanzania before and after introduction of artemisinin-based combination therapy.,Amodiaquine,pfmdr1 86Y,92,NA,33.98488759994507,70.27027027027027
Tanzania,East Africa,-5.16,38.44,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.29021531343460083,22144430,2,Korogwe,2004,2004,pfmdr1 86Y,293,205,264,"Thomsen TT, Ishengoma DS, Mmbando BP, Lusingu JP, Vestergaard LS, Theander TG, Lemnge MM, Bygbjerg IC, Alifrangis M",2011,http://www.ncbi.nlm.nih.gov/pubmed/?term=22144430,CROSS-SECTIONAL STUDY,22144430,Prevalence of single nucleotide polymorphisms in the Plasmodium falciparum multidrug resistance gene (Pfmdr-1) in Korogwe District in Tanzania before and after introduction of artemisinin-based combination therapy.,Amodiaquine,pfmdr1 86Y,92,NA,29.021531343460083,69.96587030716724
Tanzania,East Africa,-6.4,38.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.48223215341567993,19210165,0,Fukayosi,2004,2004,pfmdr1 86Y,102,45,45,Sisowath C,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2718568&tool=pmcentrez&rendertype=abstract,Clinical data AL. Post-treatment genotypes av,19210165,In vivo selection of Plasmodium falciparum parasites carrying the chloroquine-susceptible pfcrt K76 allele after treatment with artemether-lumefantrine in Africa.,Amodiaquine,pfmdr1 86Y,44,NA,48.22321534156799,44.11764705882353
Tanzania,East Africa,-8.9,33.45,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.06682194769382477,17224049,0,"Mbeya, Matema",2004,2005,pfmdr1 86Y,85,38,44,Schönfeld M,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1781949&tool=pmcentrez&rendertype=abstract,NA,17224049,Molecular surveillance of drug-resistance associated mutations of Plasmodium falciparum in south-west Tanzania.,Amodiaquine,pfmdr1 86Y,52,NA,6.682194769382477,44.70588235294118
Tanzania,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.049419812858104706,17467344,3,NA,2005,2005,pfmdr1 86Y,193,149,149,Holmgren G,2007,http://www.ncbi.nlm.nih.gov/pubmed/17467344,Clinical ASAQ data and post-treatment genotyp,17467344,Selection of pfmdr1 mutations after amodiaquine monotherapy and amodiaquine plus artemisinin combination therapy in East Africa.,Amodiaquine,pfmdr1 86Y,77,I,4.941981285810471,77.2020725388601
Tanzania,East Africa,-6.17,39.2,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.049419812858104706,25917493,1,"Micheweni, North A",2005,2005,pfmdr1 86Y,119,77,91,Morris U,2015,http://www.ncbi.nlm.nih.gov/pubmed/25917493,Asymptomatic,25917493,"Characterising temporal trends in asymptomatic Plasmodium infections and transporter polymorphisms during transition from high to low transmission in Zanzibar, 2005-2013",Amodiaquine,pfmdr1 86Y,89,NA,4.941981285810471,64.70588235294117
Thailand,SEA,14.48,100.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.00011191119119757786,17124182,0,Mawker-Thai,2000,2003,pfmdr1 86Y,326,13,13,Nair S,2007,http://www.ncbi.nlm.nih.gov/pubmed/17124182,Pfmdr1 flanking microsatellites. Mixed infect,17124182,Recurrent gene amplification and soft selective sweeps during evolution of multidrug resistance in malaria parasites.,Amodiaquine,pfmdr1 86Y,4,NA,0.01119111911975778,3.9877300613496938
Thailand,SEA,16.88,99.13,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.00039517873665317893,16045457,1,"Tak, Chanthaburi",2001,2003,pfmdr1 86Y,100,2,2,Congpuong K,2005,http://www.ncbi.nlm.nih.gov/pubmed/16045457,In vitro data available.,16045457,Molecular epidemiology of drug resistance markers of Plasmodium falciparum malaria in Thailand.,Amodiaquine,pfmdr1 86Y,2,NA,0.03951787366531789,2
Thailand,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.002361826365813613,16045457,3,"Ranong, Chiengmai",2001,2003,pfmdr1 86Y,118,3,10,Congpuong K,2005,http://www.ncbi.nlm.nih.gov/pubmed/16045457,In vitro data available.,16045457,Molecular epidemiology of drug resistance markers of Plasmodium falciparum malaria in Thailand.,Amodiaquine,pfmdr1 86Y,8,NA,0.2361826365813613,2.5423728813559325
Thailand,SEA,13.73,100.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0,18950599,0,Thai borders,2002,2004,pfmdr1 86Y,110,22,27,Rungsihirunrat K,2009,http://www.ncbi.nlm.nih.gov/pubmed/18950599,In vitro data.,18950599,Association between chloroquine resistance phenotypes and point mutations in pfcrt and pfmdr1 in Plasmodium falciparum isolates from Thailand.,Amodiaquine,pfmdr1 86Y,25,NA,0,20
Timor-Leste,SEA,-8.55,125.57,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.06818513572216034,19358729,2,"Dili, Suai, Liquiça, Same, Viqueque, Lospalos",2004,2005,pfmdr1 86Y,66,37,48,de Almeida A,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2672086&tool=pmcentrez&rendertype=abstract,NA,19358729,Analysis of genetic mutations associated with anti-malarial drug resistance in Plasmodium falciparum from the Democratic Republic of East Timor.,Amodiaquine,pfmdr1 86Y,76,NA,6.818513572216034,56.060606060606055
Uganda,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.9998051524162292,16641472,0,Tororo,2003,2003,pfmdr1 86Y,201,125,185,Dokomajilar C,2006,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1472234/,Clinical AL data and post-treatment genotypes,16641472,Selection of Plasmodium falciparum pfmdr1 alleles following therapy with artemether-lumefantrine in an area of Uganda where malaria is highly endemic.,Amodiaquine,pfmdr1 86Y,92,NA,99.98051524162292,62.189054726368155
Uganda,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2003,0.9998051524162292,24799371,0,Tororo,2003,2003,pfmdr1 86Y,192,36,172,Mbogo GW,2014,http://www.ncbi.nlm.nih.gov/pubmed/?term=24799371,Previously published genotype data in the art,24799371,Temporal changes in prevalence of molecular markers mediating antimalarial drug resistance in a high malaria transmission setting in Uganda.,Amodiaquine,pfmdr1 86Y,90,NA,99.98051524162292,18.75
Uganda,East Africa,0.69,34.18,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.8842926621437073,17562798,0,Tororo,2004,2004,pfmdr1 86Y,201,182,182,Nsobya SL,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1932488&tool=pmcentrez&rendertype=abstract,Clinical ASAQ data and post-treatment genotyp,17562798,Resistance-mediating Plasmodium falciparum pfcrt and pfmdr1 alleles after treatment with artesunate-amodiaquine in Uganda.,Amodiaquine,pfmdr1 86Y,91,I,88.42926621437073,90.54726368159204
Uganda,East Africa,0.31,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.12551695108413696,21078941,0,Kampala,2004,2008,pfmdr1 86Y,167,143,143,Baliraine FN,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3028814&tool=pmcentrez&rendertype=abstract,In vitro quinine,21078941,"Limited ability of Plasmodium falciparum pfcrt, pfmdr1, and pfnhe1 polymorphisms to predict quinine in vitro sensitivity or clinical effectiveness in Uganda.",Amodiaquine,pfmdr1 86Y,86,I,12.551695108413696,85.62874251497006
Uganda,East Africa,0.31,32.58,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.12551695108413696,21881128,0,Kampala,2004,2008,pfmdr1 86Y,194,146,178,Baliraine F,2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3164433&tool=pmcentrez&rendertype=abstract,"Post-treatment (AL) genotype data available,",21881128,Prolonged selection of pfmdr1 polymorphisms after treatment of falciparum malaria with artemether-lumefantrine in Uganda.,Amodiaquine,pfmdr1 86Y,92,NA,12.551695108413696,75.25773195876289
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.0006701205275021493,19889891,1,Binh Phuoc,2001,2001,pfmdr1 86Y,67,0,0,Isozumi R,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2812275&tool=pmcentrez&rendertype=abstract,Mixed infections excluded in haplotypes,19889891,Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors.,Amodiaquine,pfmdr1 86Y,0,NA,0.06701205275021493,0
Viet nam,SEA,11.75,106.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.0012224687961861491,19889891,1,Binh Phuoc,2001,2001,pfmdr1 86Y,67,0,0,Isozumi R,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2812275&tool=pmcentrez&rendertype=abstract,Mixed infections excluded in haplotypes,19889891,Longitudinal survey of Plasmodium falciparum infection in Vietnam: characteristics of antimalarial resistance and their associated factors.,Amodiaquine,pfmdr1 86Y,0,NA,0.12224687961861493,0
