study id,substudy number,country,site,lat,lon,study start year,study end year,mutation,tested,present,Mixed present,authors,publication year,publication Url,title,notes,pubMedId,marker group,percentage,Mixed percentage,included or excluded
765,1,Mozambique,Palmeira,-25.2684,32.8711,2016,2016,dhps 581A/G,87,0,0,"Smith-Aguasca R, Gupta H, Uberegui E, Maquina M, Saute F, Paaijmans KP, Mayor A, Huijben S.",2019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6796398/,Mosquitoes as a feasible sentinel group for anti-malarial resistance surveillance by Next Generation Sequencing of Plasmodium falciparum.,Sanger sequencing method data was used.,31623623,dhps 581A/G,0,0,
556,1,Myanmar,Shan state,21.7386,98.2381,2008,2008,dhfr 164L,31,14,14,"Zeng W, Bai Y, Wang M, Wang Z, Deng S, Ruan Y, Feng S, Yang Z, Cui L",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=27919892,Significant Divergence in Sensitivity to Antimalarial Drugs between Neighboring Plasmodium falciparum Populations along the Eastern Border of Myanmar.,,27919892,dhfr 164L,45,45,
556,1,Myanmar,Shan state,21.7386,98.2381,2008,2008,dhps 540E,31,17,17,"Zeng W, Bai Y, Wang M, Wang Z, Deng S, Ruan Y, Feng S, Yang Z, Cui L",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=27919892,Significant Divergence in Sensitivity to Antimalarial Drugs between Neighboring Plasmodium falciparum Populations along the Eastern Border of Myanmar.,,27919892,dhps 540E,55,55,
556,1,Myanmar,Shan state,21.7386,98.2381,2008,2008,dhfr 59R,31,21,21,"Zeng W, Bai Y, Wang M, Wang Z, Deng S, Ruan Y, Feng S, Yang Z, Cui L",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=27919892,Significant Divergence in Sensitivity to Antimalarial Drugs between Neighboring Plasmodium falciparum Populations along the Eastern Border of Myanmar.,,27919892,dhfr 59R,68,68,
556,1,Myanmar,Shan state,21.7386,98.2381,2008,2008,dhfr 51I,31,9,9,"Zeng W, Bai Y, Wang M, Wang Z, Deng S, Ruan Y, Feng S, Yang Z, Cui L",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=27919892,Significant Divergence in Sensitivity to Antimalarial Drugs between Neighboring Plasmodium falciparum Populations along the Eastern Border of Myanmar.,,27919892,dhfr 51I,29,29,
556,1,Myanmar,Shan state,21.7386,98.2381,2008,2008,dhps 581G,31,4,4,"Zeng W, Bai Y, Wang M, Wang Z, Deng S, Ruan Y, Feng S, Yang Z, Cui L",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=27919892,Significant Divergence in Sensitivity to Antimalarial Drugs between Neighboring Plasmodium falciparum Populations along the Eastern Border of Myanmar.,,27919892,dhps 581G,13,13,
556,1,Myanmar,Shan state,21.7386,98.2381,2008,2008,dhfr 108N,31,22,22,"Zeng W, Bai Y, Wang M, Wang Z, Deng S, Ruan Y, Feng S, Yang Z, Cui L",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=27919892,Significant Divergence in Sensitivity to Antimalarial Drugs between Neighboring Plasmodium falciparum Populations along the Eastern Border of Myanmar.,,27919892,dhfr 108N,71,71,
556,1,Myanmar,Shan state,21.7386,98.2381,2008,2008,dhps 437G,31,18,18,"Zeng W, Bai Y, Wang M, Wang Z, Deng S, Ruan Y, Feng S, Yang Z, Cui L",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=27919892,Significant Divergence in Sensitivity to Antimalarial Drugs between Neighboring Plasmodium falciparum Populations along the Eastern Border of Myanmar.,,27919892,dhps 437G,58,58,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhps 437G-540E,8,1,1,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhps 437G-540E,13,13,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhfr 108N,6,6,6,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhfr 108N,100,100,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhfr 51I-59R-108N,6,1,1,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhfr 51I-59R-108N,17,17,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhps 540E,8,1,1,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhps 540E,13,13,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhfr 59R,6,1,1,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhfr 59R,17,17,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhps 437G,8,6,6,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhps 437G,75,75,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhfr+dhps 51I-59R-108N-437G-540E,4,0,0,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhfr+dhps 51I-59R-108N-437G-540E,0,0,
742,5,Angola,Huambo,12.7777,15.7311,2007,2007,dhfr 51I,6,6,6,"Fortes F, Dimbu R, Figueiredo P, Neto Z, do RosÃ¡rio VE, Lopes D.",2011,https://www.ncbi.nlm.nih.gov/pubmed/?term=21288345,Evaluation of prevalence's of pfdhfr and pfdhps mutations in Angola.,,21288345,dhfr 51I,100,100,
386,7,Kenya,Kilifi,-3.63333,39.85,2012,2013,dhfr 51I-59R-108N,52,35,35,Okombo J,2014,http://www.ncbi.nlm.nih.gov/pubmed/25516825,Temporal trends in prevalence of Plasmodium falciparum drug resistance alleles over two decades of changing antimalarial policy in coastal Kenya,Mixed infections excluded,25516825,dhfr 51I-59R-108N,75,75,E
386,7,Kenya,Kilifi,-3.63333,39.85,2012,2013,dhfr 108N,52,52,52,Okombo J,2014,http://www.ncbi.nlm.nih.gov/pubmed/25516825,Temporal trends in prevalence of Plasmodium falciparum drug resistance alleles over two decades of changing antimalarial policy in coastal Kenya,Mixed infections excluded,25516825,dhfr 108N,100,100,E
386,7,Kenya,Kilifi,-3.63333,39.85,2012,2013,dhfr 59R,52,42,42,Okombo J,2014,http://www.ncbi.nlm.nih.gov/pubmed/25516825,Temporal trends in prevalence of Plasmodium falciparum drug resistance alleles over two decades of changing antimalarial policy in coastal Kenya,Mixed infections excluded,25516825,dhfr 59R,84,84,E
386,7,Kenya,Kilifi,-3.63333,39.85,2012,2013,dhfr 51I,52,45,45,Okombo J,2014,http://www.ncbi.nlm.nih.gov/pubmed/25516825,Temporal trends in prevalence of Plasmodium falciparum drug resistance alleles over two decades of changing antimalarial policy in coastal Kenya,Mixed infections excluded,25516825,dhfr 51I,90,90,E
386,7,Kenya,Kilifi,-3.63333,39.85,2012,2013,dhfr 164L,52,0,0,Okombo J,2014,http://www.ncbi.nlm.nih.gov/pubmed/25516825,Temporal trends in prevalence of Plasmodium falciparum drug resistance alleles over two decades of changing antimalarial policy in coastal Kenya,Mixed infections excluded,25516825,dhfr 164L,0,0,E
386,7,Kenya,Kilifi,-3.63333,39.85,2012,2013,dhfr N51-59R-108N,52,7,7,Okombo J,2014,http://www.ncbi.nlm.nih.gov/pubmed/25516825,Temporal trends in prevalence of Plasmodium falciparum drug resistance alleles over two decades of changing antimalarial policy in coastal Kenya,Mixed infections excluded,25516825,dhfr N51-59R-108N,18,18,E
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhps 540E,86,2,2,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhps 540E,2,2,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr+dhps 51I-59R-108N-437G-540E,77,0,0,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr+dhps 51I-59R-108N-437G-540E,0,0,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr 51I,77,0,0,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr 51I,1,1,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr 164L,77,0,0,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr 164L,1,1,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr N51-59R-108N,77,9,9,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr N51-59R-108N,14,14,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr 51I-59R-108N,77,0,0,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr 51I-59R-108N,1,1,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhps 437G,86,3,3,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhps 437G,3,3,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr 59R,77,9,9,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr 59R,16,16,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr 108N,77,9,9,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr 108N,16,16,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhfr+dhps 51I-59R-108N-437G-540E-581G,77,0,0,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhfr+dhps 51I-59R-108N-437G-540E-581G,0,0,
825,1,India,"Kaniguma, Orissa",20.1463,83.061,2018,2018,dhps 581G,86,1,1,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",2022,WWARN / St John’s Research Institute / Swasthya Swaraj,"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",,99999999,dhps 581G,1,1,
761,5,Sudan,Khartoum,15.5018,32.4325,2016,2016,dhfr 108N,57,53,53,"Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.",2019,https://www.ncbi.nlm.nih.gov/pubmed/31369106,Evolution of Plasmodium falciparum drug resistance genes following artemisinin combination therapy in Sudan.,,31369106,dhfr 108N,93,93,
761,5,Sudan,Khartoum,15.5018,32.4325,2016,2016,dhps 581G,57,7,7,"Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.",2019,https://www.ncbi.nlm.nih.gov/pubmed/31369106,Evolution of Plasmodium falciparum drug resistance genes following artemisinin combination therapy in Sudan.,,31369106,dhps 581G,12,12,
761,5,Sudan,Khartoum,15.5018,32.4325,2016,2016,dhps 540E,57,14,14,"Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.",2019,https://www.ncbi.nlm.nih.gov/pubmed/31369106,Evolution of Plasmodium falciparum drug resistance genes following artemisinin combination therapy in Sudan.,,31369106,dhps 540E,25,25,
761,5,Sudan,Khartoum,15.5018,32.4325,2016,2016,dhfr 51I,57,50,50,"Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.",2019,https://www.ncbi.nlm.nih.gov/pubmed/31369106,Evolution of Plasmodium falciparum drug resistance genes following artemisinin combination therapy in Sudan.,,31369106,dhfr 51I,88,88,
761,5,Sudan,Khartoum,15.5018,32.4325,2016,2016,dhfr 59R,57,8,8,"Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.",2019,https://www.ncbi.nlm.nih.gov/pubmed/31369106,Evolution of Plasmodium falciparum drug resistance genes following artemisinin combination therapy in Sudan.,,31369106,dhfr 59R,14,14,
761,5,Sudan,Khartoum,15.5018,32.4325,2016,2016,dhfr 164L,57,0,0,"Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.",2019,https://www.ncbi.nlm.nih.gov/pubmed/31369106,Evolution of Plasmodium falciparum drug resistance genes following artemisinin combination therapy in Sudan.,,31369106,dhfr 164L,0,0,
761,5,Sudan,Khartoum,15.5018,32.4325,2016,2016,dhps 437G,57,26,26,"Bakhiet AMA, Abdelraheem MH, Kheir A, Omer S, Gismelseed L, Abdel-Muhsin AA, Naiem A, Al Hosni A, Al Dhuhli A, Al Rubkhi M, Al-Hamidhi S, Gadalla A, Mukhtar M, Sultan AA, Babiker HA.",2019,https://www.ncbi.nlm.nih.gov/pubmed/31369106,Evolution of Plasmodium falciparum drug resistance genes following artemisinin combination therapy in Sudan.,,31369106,dhps 437G,46,46,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhfr 50R,38,38,38,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhfr 50R,100,100,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhfr 164L,38,0,0,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhfr 164L,0,0,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhps 437G,38,38,38,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhps 437G,100,100,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhps 581G,38,38,38,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhps 581G,100,100,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhfr 51I,38,38,38,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhfr 51I,100,100,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhfr 108N,38,38,38,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhfr 108N,100,100,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhfr 59R,38,0,0,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhfr 59R,0,0,
589,1,Suriname,Paramaribou,5.85204,-55.2038,2013,2014,dhps 540E,38,38,38,"Chenet SM, Okoth SA, Kelley J, Lucchi N, Huber CS, Vreden S, Macedo de Oliveira A, Barnwell JW, Udhayakumar V, Adhin MR",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28438929,Molecular Profile of Malaria Drug Resistance Markers of Plasmodium falciparum in Suriname.,,28438929,dhps 540E,100,100,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhps 437G-540E-A581,39,0,0,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhps 437G-540E,2,2,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhfr 59R,78,74,74,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhfr 59R,100,100,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhfr 108N,79,76,76,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhfr 108N,100,100,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhps 613S,59,11,11,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhps 613S,23,23,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhfr 51I,78,71,71,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhfr 51I,91,91,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhfr+dhps 51I-59R-108N-437G-540E,46,0,0,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhfr+dhps 51I-59R-108N-437G-540E,2,2,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhps 540E,59,1,1,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhps 540E,3,3,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhps 437G-540E-581G,37,0,0,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhps 437G-540E-581G,0,0,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhps 437G,72,72,72,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhps 437G,100,100,
780,3,Ghana,Begoro,6.38591,-0.375209,2016,2016,dhps 581G,59,3,3,"Mensah BA, Aydemir O, Myers-Hansen JL, Opoku M, Hathaway NJ, Marsh PW, Anto F, Bailey J, Abuaku B, Ghansah A.",2020,https://pubmed.ncbi.nlm.nih.gov/31932374/,Antimalarial Drug Resistance Profiling of Plasmodium falciparum Infections in Ghana Using Molecular Inversion Probes and Next-Generation Sequencing.,,31932374,dhps 581G,10,10,
631,2,Cameroon,Mutengene,4.08925,9.3146,2009,2013,dhfr 51I,243,240,240,"Moyeh MN, Njimoh DL, Evehe MS, Ali IM, Nji AM, Nkafu DN, Masumbe PN, Barbara AT, Ndikum VN, Mbacham WF.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29854394,"Effects of Drug Policy Changes on Evolution of Molecular Markers of Plasmodium falciparum Resistance to Chloroquine, Amodiaquine, and Sulphadoxine-Pyrimethamine in the South West Region of Cameroon.",,29854394,dhfr 51I,99,99,I
631,2,Cameroon,Mutengene,4.08925,9.3146,2009,2013,dhfr 108N,243,243,243,"Moyeh MN, Njimoh DL, Evehe MS, Ali IM, Nji AM, Nkafu DN, Masumbe PN, Barbara AT, Ndikum VN, Mbacham WF.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29854394,"Effects of Drug Policy Changes on Evolution of Molecular Markers of Plasmodium falciparum Resistance to Chloroquine, Amodiaquine, and Sulphadoxine-Pyrimethamine in the South West Region of Cameroon.",,29854394,dhfr 108N,100,100,I
631,2,Cameroon,Mutengene,4.08925,9.3146,2009,2013,dhps 437G,240,216,216,"Moyeh MN, Njimoh DL, Evehe MS, Ali IM, Nji AM, Nkafu DN, Masumbe PN, Barbara AT, Ndikum VN, Mbacham WF.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29854394,"Effects of Drug Policy Changes on Evolution of Molecular Markers of Plasmodium falciparum Resistance to Chloroquine, Amodiaquine, and Sulphadoxine-Pyrimethamine in the South West Region of Cameroon.",,29854394,dhps 437G,90,90,I
631,2,Cameroon,Mutengene,4.08925,9.3146,2009,2013,dhps 540E,240,0,0,"Moyeh MN, Njimoh DL, Evehe MS, Ali IM, Nji AM, Nkafu DN, Masumbe PN, Barbara AT, Ndikum VN, Mbacham WF.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29854394,"Effects of Drug Policy Changes on Evolution of Molecular Markers of Plasmodium falciparum Resistance to Chloroquine, Amodiaquine, and Sulphadoxine-Pyrimethamine in the South West Region of Cameroon.",,29854394,dhps 540E,2,2,I
631,2,Cameroon,Mutengene,4.08925,9.3146,2009,2013,dhfr 59R,243,243,243,"Moyeh MN, Njimoh DL, Evehe MS, Ali IM, Nji AM, Nkafu DN, Masumbe PN, Barbara AT, Ndikum VN, Mbacham WF.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=29854394,"Effects of Drug Policy Changes on Evolution of Molecular Markers of Plasmodium falciparum Resistance to Chloroquine, Amodiaquine, and Sulphadoxine-Pyrimethamine in the South West Region of Cameroon.",,29854394,dhfr 59R,100,100,I
438,5,Afghanistan,Jalalabad,34.4342,70.4478,2010,2011,dhfr 51I,71,0,0,"Awab GR, Imwong M, Pukrittayakamee S, Alim F, Hanpithakpong W, Tarning J, Dondorp AM, Day NP, White NJ, Woodrow CJ",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=26917051,Clinical trials of artesunate plus sulfadoxine-pyrimethamine for Plasmodium falciparum malaria in Afghanistan: maintained efficacy a decade after introduction.,,26917051,dhfr 51I,0,0,
