country,Region,lat,long,displayName,layerName,layerTitle,year,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,mean_act,du_obs,num_obs,sum_data,drug_1yr_ago,drug_2yr_ago,drug_3yr_ago,drug_4yr_ago,drug_5yr_ago
Cambodia,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00242373836226761,Asia,associated with slow clearance,155,92.26% [86.96 - 95.52],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1032,C580Y,Pailin,0,143,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.002423738362267614,0.9225806451612903,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00242373836226761,Asia,associated with slow clearance,155,92.26% [86.96 - 95.52],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1032,C580Y,Pailin,0,143,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.002423738362267614,0.9225806451612903,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.62,102.86,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00428300956264138,Asia,associated with slow clearance,81,98.77% [93.33 - 99.78],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1039,C580Y,Tasanh,0,80,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.004283009562641382,0.9876543209876545,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.62,102.86,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00428300956264138,Asia,associated with slow clearance,81,98.77% [93.33 - 99.78],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1039,C580Y,Tasanh,0,80,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.004283009562641382,0.9876543209876545,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.49,106.02,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00970324128866195,Asia,associated with slow clearance,17,64.71% [41.3 - 82.69],NA,24352242,JFMKA,C580Y,Kratie,0,11,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.009703241288661955,0.6470588235294117,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.49,106.02,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00970324128866195,Asia,associated with slow clearance,17,64.71% [41.3 - 82.69],NA,24352242,JFMKA,C580Y,Kratie,0,11,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.009703241288661955,0.6470588235294117,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.8,107.09,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01018816512078046,Asia,associated with slow clearance,35,2.86% [0.51 - 14.53],NA,24352242,JFMKA,C580Y,Ratanakiri,0,1,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.010188165120780468,0.02857142857142857,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.86,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00911260116845369,Asia,associated with slow clearance,32,6.25% [1.73 - 20.15],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,13,C580Y,Rattanakiri,0,2,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.009112601168453692,0.0625,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.86,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00911260116845369,Asia,associated with slow clearance,209,6.22% [3.67 - 10.35],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1035,C580Y,Rattanakiri,0,13,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.009112601168453692,0.06220095693779904,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.8,107.09,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01018816512078046,Asia,associated with slow clearance,35,2.86% [0.51 - 14.53],NA,24352242,JFMKA,C580Y,Ratanakiri,0,1,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.010188165120780468,0.02857142857142857,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,39,7.69% [2.65 - 20.32],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,3,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.010268691927194595,0.07692307692307693,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,19,5.26% [0.94 - 24.64],NA,24352242,JFMKA,C580Y,Preah Vihear,0,1,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.010268691927194595,0.05263157894736842,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,33,21.21% [10.68 - 37.75],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,15,C580Y,Preah Vihear,0,7,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.010268691927194595,0.2121212121212121,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,39,7.69% [2.65 - 20.32],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,3,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.010268691927194595,0.07692307692307693,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,19,5.26% [0.94 - 24.64],NA,24352242,JFMKA,C580Y,Preah Vihear,0,1,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.010268691927194595,0.05263157894736842,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,33,21.21% [10.68 - 37.75],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,15,C580Y,Preah Vihear,0,7,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.010268691927194595,0.2121212121212121,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,39,7.69% [2.65 - 20.32],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,3,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.010268691927194595,0.07692307692307693,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,19,5.26% [0.94 - 24.64],NA,24352242,JFMKA,C580Y,Preah Vihear,0,1,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.010268691927194595,0.05263157894736842,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,33,21.21% [10.68 - 37.75],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,15,C580Y,Preah Vihear,0,7,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.010268691927194595,0.2121212121212121,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,39,7.69% [2.65 - 20.32],N. Engl. J. Med. 2014 Jul 31;371(5):411-23,25075834,UFYTP,C580Y,Preah Vihear,0,3,Spread of artemisinin resistance in Plasmodium falciparum malaria.,0.010268691927194595,0.07692307692307693,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,19,5.26% [0.94 - 24.64],NA,24352242,JFMKA,C580Y,Preah Vihear,0,1,A molecular marker of artemisinin-resistant Plasmodium falciparum malaria.,0.010268691927194595,0.05263157894736842,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.01,104.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.01026869192719459,Asia,associated with slow clearance,33,21.21% [10.68 - 37.75],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,15,C580Y,Preah Vihear,0,7,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.010268691927194595,0.2121212121212121,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.86,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00911260116845369,Asia,associated with slow clearance,32,6.25% [1.73 - 20.15],Dihydroartemisinin-piperaquine resistance in Plasmodium falciparum malaria in Cambodia: a multisite prospective cohort study.,26774243,13,C580Y,Rattanakiri,0,2,"Amaratunga C, Lim P, Suon S, Sreng S, Mao S, Sopha C, Sam B, Dek D, Try V, Amato R, Blessborn D, Song L, Tullo GS, Fay MP, Anderson JM, Tarning J, Fairhurst RM",0.009112601168453692,0.0625,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,13.86,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00911260116845369,Asia,associated with slow clearance,209,6.22% [3.67 - 10.35],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1035,C580Y,Rattanakiri,0,13,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.009112601168453692,0.06220095693779904,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00212650629691779,Asia,associated with slow clearance,48,62.5% [48.36 - 74.78],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1028,C580Y,Oddar Meanchey,0,30,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.002126506296917796,0.625,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2012,0.00212650629691779,Asia,associated with slow clearance,48,62.5% [48.36 - 74.78],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1028,C580Y,Oddar Meanchey,0,30,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.002126506296917796,0.625,1.8746880386638143e-5,0,3,0.010288144,0,0,0,0,0
Cambodia,SEA,12.33,103.48,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.0068237236700952,Asia,associated with slow clearance,143,86.71% [80.18 - 91.33],Evidence of Plasmodium falciparum Malaria Multidrug Resistance to Artemisinin and Piperaquine in Western Cambodia: Dihydroartemisinin-Piperaquine Open-Label Multicenter Clinical Assessment.,26014949,196,C580Y,Veal Veng,1,124,"Leang R, Taylor WR, Bouth DM, Song L, Tarning J, Char MC, Kim S, Witkowski B, Duru V, Domergue A, Khim N, Ringwald P, Menard D",0.006823723670095205,0.8671328671328671,3.903641353548248e-4,0,3,0.010288144,1.8746880386638143e-5,0,0,0,0
Cambodia,SEA,12.33,103.48,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2013,0.0068237236700952,Asia,associated with slow clearance,143,86.71% [80.18 - 91.33],Evidence of Plasmodium falciparum Malaria Multidrug Resistance to Artemisinin and Piperaquine in Western Cambodia: Dihydroartemisinin-Piperaquine Open-Label Multicenter Clinical Assessment.,26014949,196,C580Y,Veal Veng,1,124,"Leang R, Taylor WR, Bouth DM, Song L, Tarning J, Char MC, Kim S, Witkowski B, Duru V, Domergue A, Khim N, Ringwald P, Menard D",0.006823723670095205,0.8671328671328671,3.903641353548248e-4,0,3,0.010288144,1.8746880386638143e-5,0,0,0,0
